ParentTopic,ComparedToTopic,IndexofSimilarity
19,36,0.1467656247320946
19,37,0.0766127023534333
19,38,0.050459775141821914
19,39,0.03442761840391084
19,40,0.020981054913864813
19,41,0.010162551588587249
19,42,0.026549647182486584
19,43,0.05079220580923471
19,44,0.023418382599090858
19,45,0.04273254602577604
19,46,0.02292020849910574
19,47,0.0690532392705556
19,48,0.045444229140825396
19,49,0.02118865533922801
19,50,0.026246951704510628
19,51,0.0
19,52,0.003447823662951785
19,53,0.020947474588117774
19,54,0.0
19,55,0.0
19,56,0.0
19,57,0.0
19,58,0.0
19,59,0.0
19,60,0.0
19,61,0.0
19,62,0.0
19,63,0.0
19,64,0.0
19,65,0.0
19,66,0.0
19,67,0.0
19,68,0.0
19,69,0.0
19,70,0.0
19,71,0.0
19,72,0.0
19,73,0.0
19,74,0.0
19,75,0.0
19,76,0.0
19,77,0.0
20,21,0.023872564078887895
20,22,0.07213462378978949
20,23,0.03198153417890122
20,24,0.05910863810202284
20,25,0.10125233533888618
20,26,0.14017329970504439
20,27,0.06539429940490983
20,28,0.1626316291807716
20,29,0.10803027130566545
20,30,0.03061410047084434
20,31,0.06319450011269405
20,32,0.10232736174902149
20,33,0.029879078564956533
20,34,0.0636124685771043
20,35,0.09285552338804504
20,36,0.03443734910256773
20,37,0.08319355248545933
20,38,0.0
20,39,0.05386815514826738
20,40,0.06435081163243121
20,41,0.01594763788027235
20,42,0.01576815004645619
20,43,0.0833644769012312
20,44,0.046763258726699494
20,45,0.09041389923554305
20,46,0.059605974029835244
20,47,0.026450104724822183
20,48,0.0350683253791957
20,49,0.01818481588502479
20,50,0.10288990335232828
20,51,0.0
20,52,0.0059632175431211425
20,53,0.043188513485476115
20,54,0.0
20,55,0.0
20,56,0.0
20,57,0.0
20,58,0.0
20,59,0.0
20,60,0.0
20,61,0.0
20,62,0.0
20,63,0.0
20,64,0.0
20,65,0.0
20,66,0.0
20,67,0.0
20,68,0.0
20,69,0.0
20,70,0.0
20,71,0.0
20,72,0.0
20,73,0.0
20,74,0.0
20,75,0.0
20,76,0.0
20,77,0.0
21,22,0.39673790113795504
21,23,0.23513038515476092
21,24,0.13349951904544374
21,25,0.24788403793681532
21,26,0.265517261719954
21,27,0.4813311631238545
21,28,0.27973170597586966
21,29,0.08038914598280288
21,30,0.010500586748865186
21,31,0.30342026514144105
21,32,0.26427611352881963
21,33,0.13297546394559506
21,34,0.053153063467498776
21,35,0.05605845570707785
21,36,0.07109284629064591
21,37,0.11305828767296815
21,38,0.24443693954991594
21,39,0.20663874191199755
21,40,0.035647079775947214
21,41,0.0754518550471905
21,42,0.2671929587161288
21,43,0.03193691042206257
21,44,0.245935985481209
21,45,0.030839428318792772
21,46,0.3886655876394033
21,47,0.1546759652255043
21,48,0.15556030357282644
21,49,0.074604196548819
21,50,0.05317507384778474
21,51,0.0
21,52,0.00021586126688545641
21,53,0.1565948024432456
21,54,0.0
21,55,0.0
21,56,0.0
21,57,0.0
21,58,0.0
21,59,0.0
21,60,0.0
21,61,0.0
21,62,0.0
21,63,0.0
21,64,0.0
21,65,0.0
21,66,0.0
21,67,0.0
21,68,0.0
21,69,0.0
21,70,0.0
21,71,0.0
21,72,0.0
21,73,0.0
21,74,0.0
21,75,0.0
21,76,0.0
21,77,0.0
22,23,0.2659689305376178
22,24,0.14252864527644987
22,25,0.26452798145051065
22,26,0.3584276198530917
22,27,0.5122937534700714
22,28,0.2260166810897527
22,29,0.06539720690236031
22,30,0.0304418589509441
22,31,0.29816248771246945
22,32,0.31515712398188833
22,33,0.19158224593439382
22,34,0.06684793932581189
22,35,0.10053242882086909
22,36,0.0702017511710848
22,37,0.10347743590214722
22,38,0.1303060582811836
22,39,0.15070593634563387
22,40,0.0410541532595981
22,41,0.04152035864006604
22,42,0.15062440997441154
22,43,0.18780119651882343
22,44,0.1573831647615791
22,45,0.19059926312134665
22,46,0.2736487832237969
22,47,0.09070702122392521
22,48,0.10723467223036386
22,49,0.0493544558367785
22,50,0.10069864735093868
22,51,0.048768933978728196
22,52,0.0
22,53,0.11122133670964134
22,54,0.0
22,55,0.0
22,56,0.0
22,57,0.0
22,58,0.0
22,59,0.0
22,60,0.0
22,61,0.0
22,62,0.0
22,63,0.0
22,64,0.0
22,65,0.0
22,66,0.0
22,67,0.0
22,68,0.0
22,69,0.0
22,70,0.0
22,71,0.0
22,72,0.0
22,73,0.0
22,74,0.0
22,75,0.0
22,76,0.0
22,77,0.0
23,24,0.047598023886961605
23,25,0.25504989751484775
23,26,0.15145661909084276
23,27,0.38422334791127233
23,28,0.12607912464599633
23,29,0.050349831944175874
23,30,0.03196697553876819
23,31,0.23146278827846298
23,32,0.10406460032520226
23,33,0.19858799403372326
23,34,0.106747154976431
23,35,0.22892468217919462
23,36,0.0168408325763498
23,37,0.0574618379145352
23,38,0.13190036866656502
23,39,0.08681221655204521
23,40,0.00564601682264223
23,41,0.05046145723020595
23,42,0.10372399896187307
23,43,0.03114448510380618
23,44,0.10005256616238797
23,45,0.019425891967231674
23,46,0.08988391221038226
23,47,0.08347994834183063
23,48,0.08426420831473709
23,49,0.017219248084107106
23,50,0.035065982415925526
23,51,0.03348001973790432
23,52,0.0005810461712643512
23,53,0.04684490782608859
23,54,0.004322326078418789
23,55,0.028990308210209256
23,56,0.0
23,57,0.0
23,58,0.0
23,59,0.0
23,60,0.0
23,61,0.0
23,62,0.0
23,63,0.0
23,64,0.0
23,65,0.0
23,66,0.0
23,67,0.0
23,68,0.0
23,69,0.0
23,70,0.0
23,71,0.0
23,72,0.0
23,73,0.0
23,74,0.0
23,75,0.0
23,76,0.0
23,77,0.0
24,25,0.10687849158926162
24,26,0.1267316156358453
24,27,0.2058250637225234
24,28,0.15693359611180915
24,29,0.028377938275326035
24,30,0.06021701969790827
24,31,0.09734592867112304
24,32,0.1087993236216072
24,33,0.2946897062293595
24,34,0.02105661390559316
24,35,0.02675344820485429
24,36,0.06533943592526778
24,37,0.073892280013656
24,38,0.014602730221459914
24,39,0.04682326100765483
24,40,0.01595913425070048
24,41,0.018488605422762757
24,42,0.010618646823047312
24,43,0.04182087831323511
24,44,0.02391394201717579
24,45,0.04381985454183832
24,46,0.22592840531041783
24,47,0.06512738264423386
24,48,0.014652323192329895
24,49,0.027265647842238033
24,50,0.06835070022987629
24,51,0.0
24,52,0.0002446749845608278
24,53,0.053686018122341854
24,54,0.0
24,55,0.04007619827397794
24,56,0.06856340123737614
24,57,0.0
24,58,0.0
24,59,0.0
24,60,0.0
24,61,0.0
24,62,0.0
24,63,0.0
24,64,0.0
24,65,0.0
24,66,0.0
24,67,0.0
24,68,0.0
24,69,0.0
24,70,0.0
24,71,0.0
24,72,0.0
24,73,0.0
24,74,0.0
24,75,0.0
24,76,0.0
24,77,0.0
25,26,0.3989151369538937
25,27,0.3949842773013973
25,28,0.2051228698449498
25,29,0.04225805084706614
25,30,0.022820182585350915
25,31,0.2849686882581106
25,32,0.17041031528647843
25,33,0.11907783078657573
25,34,0.04079885662832285
25,35,0.16435693531676035
25,36,0.08269140663068873
25,37,0.09265840588087774
25,38,0.05817803782706821
25,39,0.07550522065641341
25,40,0.026827934048398634
25,41,0.04548618770191799
25,42,0.08611802872629462
25,43,0.07332982929133114
25,44,0.08609941881252876
25,45,0.06390165522934649
25,46,0.23319508367554845
25,47,0.05381649544468304
25,48,0.06620962176555725
25,49,0.03807101479066593
25,50,0.08067785277459152
25,51,0.0
25,52,0.0
25,53,0.09389232608428151
25,54,0.0
25,55,0.0
25,56,0.0
25,57,0.0
25,58,0.0
25,59,0.0
25,60,0.0
25,61,0.0
25,62,0.0
25,63,0.0
25,64,0.0
25,65,0.0
25,66,0.0
25,67,0.0
25,68,0.0
25,69,0.0
25,70,0.0
25,71,0.0
25,72,0.0
25,73,0.0
25,74,0.0
25,75,0.0
25,76,0.0
25,77,0.0
26,27,0.43082529689799487
26,28,0.40570415585743025
26,29,0.04478204160929796
26,30,0.01852028048850331
26,31,0.4708778106119859
26,32,0.23720257324925723
26,33,0.11504959644849176
26,34,0.03546514063744907
26,35,0.1423583633464965
26,36,0.09102047168163384
26,37,0.14788315004013464
26,38,0.06329784493181388
26,39,0.09182789540106896
26,40,0.10035187508262249
26,41,0.032325963075477734
26,42,0.10485083970502357
26,43,0.1554972498272492
26,44,0.10230252160220549
26,45,0.15598803980144257
26,46,0.20957673568030902
26,47,0.05772176105871917
26,48,0.07131323285505356
26,49,0.0352339731961599
26,50,0.05388249392178413
26,51,0.0
26,52,0.0
26,53,0.09295484912349991
26,54,0.0
26,55,0.0
26,56,0.0
26,57,0.0
26,58,0.0
26,59,0.0
26,60,0.0
26,61,0.0
26,62,0.0
26,63,0.0
26,64,0.0
26,65,0.0
26,66,0.0
26,67,0.0
26,68,0.0
26,69,0.0
26,70,0.0
26,71,0.0
26,72,0.0
26,73,0.0
26,74,0.0
26,75,0.0
26,76,0.0
26,77,0.0
27,28,0.3007682028259044
27,29,0.05590412359630197
27,30,0.023876180358128773
27,31,0.34275719683973005
27,32,0.27955146438995226
27,33,0.1828861187369582
27,34,0.046923651301114866
27,35,0.23092746642485826
27,36,0.1000294676809806
27,37,0.14177426906253898
27,38,0.08125640890660173
27,39,0.12907829331123902
27,40,0.030093858119835098
27,41,0.033490358179238136
27,42,0.1301268968033203
27,43,0.06914344770844583
27,44,0.14225389670866806
27,45,0.09202455414762668
27,46,0.41354556389186553
27,47,0.07402381195440616
27,48,0.09698210486107213
27,49,0.05858499763890999
27,50,0.0910299364091545
27,51,0.0
27,52,0.0
27,53,0.12318617225356064
27,54,0.0
27,55,0.0
27,56,0.0
27,57,0.0
27,58,0.0
27,59,0.0
27,60,0.0
27,61,0.0
27,62,0.0
27,63,0.0
27,64,0.0
27,65,0.0
27,66,0.0
27,67,0.0
27,68,0.0
27,69,0.0
27,70,0.0
27,71,0.0
27,72,0.0
27,73,0.0
27,74,0.0
27,75,0.0
27,76,0.0
27,77,0.0
28,29,0.14965916595135328
28,30,0.050435973578877635
28,31,0.2018983984036315
28,32,0.24085208509927084
28,33,0.10859430764616332
28,34,0.0387834048185451
28,35,0.1252485685177585
28,36,0.09700413480485129
28,37,0.1644095615884718
28,38,0.08298447184716395
28,39,0.15032726711376307
28,40,0.12593240220480828
28,41,0.05339606468904782
28,42,0.14441292243944265
28,43,0.16048947850324805
28,44,0.19314882786608145
28,45,0.1889965778103779
28,46,0.22674556345982966
28,47,0.09646810237642434
28,48,0.11381163564248722
28,49,0.051139992928013356
28,50,0.10596491470168581
28,51,0.027919897293675222
28,52,0.030086861548372448
28,53,0.07364402838395281
28,54,0.0
28,55,0.0
28,56,0.0
28,57,0.0
28,58,0.0
28,59,0.0
28,60,0.0053596836187977
28,61,0.0
28,62,0.0
28,63,0.0
28,64,0.0
28,65,0.0
28,66,0.0
28,67,0.0
28,68,0.0
28,69,0.0
28,70,0.0
28,71,0.0
28,72,0.0
28,73,0.0
28,74,0.0
28,75,0.0
28,76,0.0
28,77,0.0
29,30,0.020234880781510894
29,31,0.050092840938809696
29,32,0.05369851316135711
29,33,0.037356050531534256
29,34,0.014165601792586488
29,35,0.04745699283313311
29,36,0.012223240286971908
29,37,0.03897632747572711
29,38,0.04533435825637268
29,39,0.070969023984136
29,40,0.008763200361455512
29,41,0.014838028369703478
29,42,0.07857814428923302
29,43,0.04450590234223606
29,44,0.07751854488208344
29,45,0.04306774796494458
29,46,0.03629689380716289
29,47,0.047915884766307267
29,48,0.04386699400840815
29,49,0.018135673040282137
29,50,0.04646121871746709
29,51,0.0
29,52,0.0
29,53,0.008450509293707234
29,54,0.0
29,55,0.007653447764338255
29,56,0.0012535183115558086
29,57,0.0
29,58,0.0
29,59,0.0
29,60,0.0
29,61,0.0
29,62,0.0
29,63,0.0
29,64,0.0
29,65,0.0
29,66,0.0
29,67,0.0
29,68,0.0
29,69,0.0
29,70,0.0
29,71,0.0
29,72,0.0
29,73,0.0
29,74,0.0
29,75,0.0
29,76,0.0
29,77,0.0
30,31,0.0175048187367794
30,32,0.03065518617679876
30,33,0.01972409049171806
30,34,0.009717597653074254
30,35,0.012831220551108045
30,36,0.12240259465336323
30,37,0.0346129948454117
30,38,0.009989834405039899
30,39,0.02140820749876731
30,40,0.002468308236173311
30,41,0.011545182644193616
30,42,0.01059390080767627
30,43,0.030794649647010938
30,44,0.02384601784953718
30,45,0.07404043997744249
30,46,0.04775966431932412
30,47,0.030338361543149575
30,48,0.014603752162685373
30,49,0.009457713589401402
30,50,0.08326323963518663
30,51,0.0
30,52,0.0
30,53,0.010982159342583928
30,54,0.0
30,55,0.007380654383265
30,56,0.0
30,57,0.0
30,58,0.0
30,59,0.0
30,60,0.0
30,61,0.0
30,62,0.0
30,63,0.0
30,64,0.0
30,65,0.0
30,66,0.0
30,67,0.0
30,68,0.0
30,69,0.0
30,70,0.0
30,71,0.0
30,72,0.0
30,73,0.0
30,74,0.0
30,75,0.0
30,76,0.0
30,77,0.0
31,32,0.14588248089319616
31,33,0.12505223291975848
31,34,0.27303892930187357
31,35,0.11649754580710975
31,36,0.11321288697311092
31,37,0.18014760661022186
31,38,0.14737627278708135
31,39,0.11514014666223064
31,40,0.02229814451339966
31,41,0.026929161387295657
31,42,0.11215453074708627
31,43,0.05547448594068291
31,44,0.09949856476417547
31,45,0.03261430541103559
31,46,0.19839801015086828
31,47,0.07705567083190931
31,48,0.08480273613513135
31,49,0.028502300248971858
31,50,0.050392686451023856
31,51,0.0
31,52,0.0
31,53,0.0866026199271736
31,54,0.0
31,55,0.0
31,56,0.0
31,57,0.0
31,58,0.0
31,59,0.0
31,60,0.0
31,61,0.0
31,62,0.0
31,63,0.0
31,64,0.0
31,65,0.0
31,66,0.0
31,67,0.0
31,68,0.0
31,69,0.0
31,70,0.0
31,71,0.0
31,72,0.0
31,73,0.0
31,74,0.0
31,75,0.0
31,76,0.0
31,77,0.0
32,33,0.0894555943628418
32,34,0.03385002709566644
32,35,0.07380468305875654
32,36,0.0705589447110185
32,37,0.11841281753218737
32,38,0.058414147701462055
32,39,0.09849501346701418
32,40,0.03646467576587464
32,41,0.03374040590815102
32,42,0.1077869628042068
32,43,0.18440682384423207
32,44,0.13480228828968366
32,45,0.1277919134024835
32,46,0.23420565306714608
32,47,0.06853223906924004
32,48,0.07372796251728608
32,49,0.04419118741313643
32,50,0.08474828599420427
32,51,0.0510568265299857
32,52,0.0007460568592006667
32,53,0.07150520500611281
32,54,0.03572651044308148
32,55,0.023937990623337062
32,56,0.0
32,57,0.0
32,58,0.0
32,59,0.0
32,60,0.0
32,61,0.0
32,62,0.0
32,63,0.0
32,64,0.0
32,65,0.0
32,66,0.0
32,67,0.0
32,68,0.0
32,69,0.0
32,70,0.0
32,71,0.0
32,72,0.0
32,73,0.0
32,74,0.0
32,75,0.0
32,76,0.0
32,77,0.0
33,34,0.01911777000085621
33,35,0.07026036091332677
33,36,0.02195736227355766
33,37,0.03161246420222168
33,38,0.0709955097583613
33,39,0.052875426322257675
33,40,0.014388714218372298
33,41,0.015400724422865468
33,42,0.05536167227960162
33,43,0.19258236570363904
33,44,0.054410768693437986
33,45,0.02139344237047113
33,46,0.06114270188008752
33,47,0.05203371579138312
33,48,0.046948642558018026
33,49,0.010567791777405303
33,50,0.027887681970383996
33,51,0.0
33,52,0.0
33,53,0.030943514779458926
33,54,0.0
33,55,0.0
33,56,0.0
33,57,0.0
33,58,0.0
33,59,0.0
33,60,0.0
33,61,0.0
33,62,0.0
33,63,0.0
33,64,0.0
33,65,0.0
33,66,0.0
33,67,0.0
33,68,0.0
33,69,0.0
33,70,0.0
33,71,0.0
33,72,0.0
33,73,0.0
33,74,0.0
33,75,0.0
33,76,0.0
33,77,0.0
34,35,0.03535953219377561
34,36,0.048069574492580085
34,37,0.2937143526289052
34,38,0.04168236536310379
34,39,0.024950307422934914
34,40,0.00216968489038334
34,41,0.009243833243726197
34,42,0.03591972147659753
34,43,0.010404996103624926
34,44,0.025699081631214305
34,45,0.018770046396441743
34,46,0.04017332867131484
34,47,0.036829376747516386
34,48,0.01594780737476139
34,49,0.009579934277622243
34,50,0.017886008279336382
34,51,0.0
34,52,0.0
34,53,0.033455018097001535
34,54,0.0
34,55,0.014195730701308754
34,56,0.0
34,57,0.0
34,58,0.0
34,59,0.0
34,60,0.0
34,61,0.0
34,62,0.0
34,63,0.0
34,64,0.0
34,65,0.0
34,66,0.0
34,67,0.0
34,68,0.0
34,69,0.0
34,70,0.0
34,71,0.0
34,72,0.0
34,73,0.0
34,74,0.0
34,75,0.0
34,76,0.0
34,77,0.0
35,36,0.037494814989548535
35,37,0.08764680851875782
35,38,0.02483374117173408
35,39,0.08559855453417652
35,40,0.0325862969497266
35,41,0.006507070121529939
35,42,0.05969632324812313
35,43,0.11346547182803944
35,44,0.03640491673201976
35,45,0.04966588695198893
35,46,0.03206123522407944
35,47,0.025021268685753252
35,48,0.028888339232267978
35,49,0.01751361457386683
35,50,0.03494298914042495
35,51,0.017699752043409782
35,52,0.0
35,53,0.011173236579422152
35,54,0.0
35,55,0.0
35,56,0.0
35,57,0.0
35,58,0.0
35,59,0.0
35,60,0.0
35,61,0.0
35,62,0.0
35,63,0.0
35,64,0.0
35,65,0.0
35,66,0.0
35,67,0.0
35,68,0.0
35,69,0.0
35,70,0.0
35,71,0.0
35,72,0.0
35,73,0.0
35,74,0.0
35,75,0.0
35,76,0.0
35,77,0.0
36,37,0.06490680687007229
36,38,0.029900350043012898
36,39,0.01793165469685413
36,40,0.015446493306856596
36,41,0.007791653293607465
36,42,0.022984986280816282
36,43,0.06960066519265441
36,44,0.02055329796928412
36,45,0.038670550014213496
36,46,0.2454516742386937
36,47,0.033210097041116965
36,48,0.011147800098816305
36,49,0.017043154635404484
36,50,0.049806777045570114
36,51,0.0
36,52,0.0
36,53,0.03380941485709179
36,54,0.0
36,55,0.0
36,56,0.0
36,57,0.0
36,58,0.0
36,59,0.0
36,60,0.0
36,61,0.0
36,62,0.0
36,63,0.0
36,64,0.0
36,65,0.0
36,66,0.0
36,67,0.0
36,68,0.0
36,69,0.0
36,70,0.0
36,71,0.0
36,72,0.0
36,73,0.0
36,74,0.0
36,75,0.0
36,76,0.0
36,77,0.0
37,38,0.0
37,39,0.069525886519193
37,40,0.13225192748693845
37,41,0.017115284212019178
37,42,0.03987644839947762
37,43,0.08541518599423024
37,44,0.055330255384072415
37,45,0.09971146117726556
37,46,0.2035601085100499
37,47,0.05720530719932243
37,48,0.03212502468639142
37,49,0.029832270327984838
37,50,0.0616657616138694
37,51,0.0
37,52,0.0
37,53,0.05395570702546652
37,54,0.009417072490767125
37,55,0.0
37,56,0.0
37,57,0.0
37,58,0.0
37,59,0.0
37,60,0.0
37,61,0.0
37,62,0.0
37,63,0.0
37,64,0.0
37,65,0.0
37,66,0.0
37,67,0.0
37,68,0.0
37,69,0.0
37,70,0.0
37,71,0.0
37,72,0.0
37,73,0.0
37,74,0.0
37,75,0.0
37,76,0.0
37,77,0.0
38,39,0.10026730396003401
38,40,0.004861441770285167
38,41,0.018323242360083727
38,42,0.12297692379943691
38,43,0.01201203038146657
38,44,0.08577604164170509
38,45,0.0
38,46,0.0426147367295212
38,47,0.07508824966501194
38,48,0.07117645869366444
38,49,0.04372821766232203
38,50,0.0
38,51,0.13069943345991894
38,52,0.0005659881983542209
38,53,0.009096506285223821
38,54,0.004210311797598463
38,55,0.12357525444216176
38,56,0.0
38,57,0.0
38,58,0.0
38,59,0.0
38,60,0.0034683640235360714
38,61,0.0
38,62,0.0
38,63,0.0
38,64,0.0
38,65,0.0
38,66,0.0
38,67,0.0
38,68,0.0
38,69,0.0
38,70,0.0
38,71,0.0
38,72,0.0
38,73,0.0
38,74,0.0
38,75,0.0
38,76,0.0
38,77,0.0
39,40,0.06566894050582803
39,41,0.056505829926545945
39,42,0.22232085416369424
39,43,0.18921903407889643
39,44,0.2479530155620591
39,45,0.09589319869668696
39,46,0.0683639364856044
39,47,0.11936607205231133
39,48,0.13823235847977466
39,49,0.027652039733604875
39,50,0.05867805947464634
39,51,0.03570091687294786
39,52,0.0023419863636408808
39,53,0.03630551822782726
39,54,0.0
39,55,0.011490454655498398
39,56,0.0019728179793193556
39,57,0.0
39,58,0.0
39,59,0.0
39,60,0.009016666939430477
39,61,0.0
39,62,0.0
39,63,0.0
39,64,0.0
39,65,0.0
39,66,0.0
39,67,0.0
39,68,0.0
39,69,0.0
39,70,0.0
39,71,0.0
39,72,0.0
39,73,0.0
39,74,0.0
39,75,0.0
39,76,0.0
39,77,0.0
40,41,0.04011824094967044
40,42,0.04836466445373693
40,43,0.04892085908117134
40,44,0.09785834416424667
40,45,0.029116844508741056
40,46,0.006881035205467846
40,47,0.006285496403698721
40,48,0.004446523789046182
40,49,0.00911250195657177
40,50,0.032928908618245795
40,51,0.11949044713601237
40,52,0.0066758589289876435
40,53,0.0
40,54,0.0
40,55,0.0
40,56,0.0003768868986259868
40,57,0.0
40,58,0.0
40,59,0.0
40,60,0.011587643790089168
40,61,0.0
40,62,0.0
40,63,0.0
40,64,0.0
40,65,0.0
40,66,0.0
40,67,0.0
40,68,0.0
40,69,0.0
40,70,0.0
40,71,0.0
40,72,0.0
40,73,0.0
40,74,0.0
40,75,0.0
40,76,0.0
40,77,0.0
41,42,0.07612883544702938
41,43,0.007221961810286251
41,44,0.08023950604753144
41,45,0.01409814876988304
41,46,0.034130489870274915
41,47,0.024428016303667213
41,48,0.022566708086314655
41,49,0.010337267218103734
41,50,0.012297777226990691
41,51,0.024347659737355577
41,52,0.0018165178432606056
41,53,0.016693893800251394
41,54,0.0
41,55,0.0
41,56,0.0
41,57,0.0
41,58,0.0
41,59,0.008400601294086478
41,60,0.0064318690476701385
41,61,0.0
41,62,0.0
41,63,0.0
41,64,0.0
41,65,0.0
41,66,0.0
41,67,0.0
41,68,0.0
41,69,0.0
41,70,0.0
41,71,0.0
41,72,0.0
41,73,0.0
41,74,0.0
41,75,0.0
41,76,0.0
41,77,0.0
42,43,0.04391598815196443
42,44,0.20401052935758054
42,45,0.04221719833117007
42,46,0.06815235586214476
42,47,0.09262081554903255
42,48,0.12230241376351607
42,49,0.03049186666714883
42,50,0.014103422290001624
42,51,0.007906347560256056
42,52,0.0016505830371959054
42,53,0.010069062614079508
42,54,0.0
42,55,0.0
42,56,0.0
42,57,0.0
42,58,0.0
42,59,0.0
42,60,0.0051320513861342005
42,61,0.0
42,62,0.0
42,63,0.0
42,64,0.0
42,65,0.0
42,66,0.0
42,67,0.0
42,68,0.0
42,69,0.0
42,70,0.0
42,71,0.0
42,72,0.0
42,73,0.0
42,74,0.0
42,75,0.0
42,76,0.0
42,77,0.0
43,44,0.046466156078130226
43,45,0.0676702185530511
43,46,0.03082365915473236
43,47,0.08100699420475482
43,48,0.03038986288646995
43,49,0.016993123854996874
43,50,0.04397716686798148
43,51,0.0
43,52,0.0015658029064823705
43,53,0.014591272280819937
43,54,0.0012820607524360195
43,55,0.003000362176359461
43,56,0.0005947244949511219
43,57,0.0
43,58,0.0
43,59,0.0
43,60,0.0
43,61,0.0
43,62,0.0
43,63,0.0
43,64,0.0
43,65,0.0
43,66,0.0
43,67,0.0
43,68,0.0
43,69,0.0
43,70,0.0
43,71,0.0
43,72,0.0
43,73,0.0
43,74,0.0
43,75,0.0
43,76,0.0
43,77,0.0
44,45,0.056731381251938044
44,46,0.08182774670611855
44,47,0.08560154039404681
44,48,0.12209669698287409
44,49,0.06277449059730686
44,50,0.054126643523650944
44,51,0.15443831917898743
44,52,0.005243634495578162
44,53,0.09093122246439489
44,54,0.0
44,55,0.0
44,56,0.0015514667671274207
44,57,0.0
44,58,0.0
44,59,0.0
44,60,0.018859838470739784
44,61,0.0
44,62,0.0
44,63,0.0
44,64,0.0
44,65,0.0
44,66,0.0
44,67,0.0
44,68,0.0
44,69,0.0
44,70,0.0
44,71,0.0
44,72,0.0
44,73,0.0
44,74,0.0
44,75,0.0
44,76,0.0
44,77,0.0
45,46,0.05525469774654046
45,47,0.0330823206931104
45,48,0.03847422174852678
45,49,0.022928135537579546
45,50,0.060281365316413
45,51,0.0
45,52,0.02768403429183735
45,53,0.020420393179588776
45,54,0.0
45,55,0.0
45,56,0.0
45,57,0.0
45,58,0.0
45,59,0.0
45,60,0.0
45,61,0.0
45,62,0.0
45,63,0.0
45,64,0.0
45,65,0.0
45,66,0.0
45,67,0.0
45,68,0.0
45,69,0.0
45,70,0.0
45,71,0.0
45,72,0.0
45,73,0.0
45,74,0.0
45,75,0.0
45,76,0.0
45,77,0.0
46,47,0.058644809963840694
46,48,0.050714374077129
46,49,0.06110115453844733
46,50,0.12429265430337089
46,51,0.0
46,52,0.0
46,53,0.12777928332210836
46,54,0.032100680160038884
46,55,0.0
46,56,0.0
46,57,0.0
46,58,0.0
46,59,0.0
46,60,0.0
46,61,0.0
46,62,0.0
46,63,0.0
46,64,0.0
46,65,0.0
46,66,0.0
46,67,0.0
46,68,0.0
46,69,0.0
46,70,0.0
46,71,0.0
46,72,0.0
46,73,0.0
46,74,0.0
46,75,0.0
46,76,0.0
46,77,0.0
47,48,0.10431015500349006
47,49,0.0404269492060409
47,50,0.024435596622810012
47,51,0.0
47,52,0.0
47,53,0.025424630709020294
47,54,0.015093217711898857
47,55,0.0
47,56,0.0
47,57,0.0
47,58,0.0
47,59,0.0
47,60,0.0
47,61,0.0
47,62,0.0
47,63,0.0
47,64,0.0
47,65,0.0
47,66,0.0
47,67,0.0
47,68,0.0
47,69,0.0
47,70,0.0
47,71,0.0
47,72,0.0
47,73,0.0
47,74,0.0
47,75,0.0
47,76,0.0
47,77,0.0
48,49,0.015610037726963465
48,50,0.03307762694042334
48,51,0.0
48,52,0.0
48,53,0.02706929034185684
48,54,0.0
48,55,0.0
48,56,0.0
48,57,0.0
48,58,0.0
48,59,0.0
48,60,0.0
48,61,0.0
48,62,0.0
48,63,0.0
48,64,0.0
48,65,0.0
48,66,0.0
48,67,0.0
48,68,0.0
48,69,0.0
48,70,0.0
48,71,0.0
48,72,0.0
48,73,0.0
48,74,0.0
48,75,0.0
48,76,0.0
48,77,0.0
49,50,0.022459836655487755
49,51,0.0038408688338922243
49,52,0.0006475643097195996
49,53,0.24273100680338439
49,54,0.0
49,55,0.0
49,56,0.0
49,57,0.0
49,58,0.0
49,59,0.0
49,60,0.0024931279674603435
49,61,0.0
49,62,0.0
49,63,0.0
49,64,0.0
49,65,0.0
49,66,0.0
49,67,0.0
49,68,0.0
49,69,0.0
49,70,0.0
49,71,0.0
49,72,0.0
49,73,0.0
49,74,0.0
49,75,0.0
49,76,0.0
49,77,0.0
50,51,0.019971041575180953
50,52,0.0
50,53,0.03847413196666783
50,54,0.0
50,55,0.0
50,56,0.0
50,57,0.0
50,58,0.0
50,59,0.0
50,60,0.0
50,61,0.0
50,62,0.0
50,63,0.008249875519483224
50,64,0.0
50,65,0.0
50,66,0.0
50,67,0.0
50,68,0.0
50,69,0.0
50,70,0.0
50,71,0.0
50,72,0.0
50,73,0.0
50,74,0.0
50,75,0.0
50,76,0.0
50,77,0.0
51,52,0.00331194353667241
51,53,0.0
51,54,0.01053958988983651
51,55,0.7165526003263494
51,56,0.001645099111876349
51,57,0.007416271410349434
51,58,0.11049286129113435
51,59,0.0
51,60,0.1204634045028494
51,61,0.0
51,62,0.0
51,63,0.0
51,64,0.0
51,65,0.0
51,66,0.0
51,67,0.0
51,68,0.0
51,69,0.0
51,70,0.0
51,71,0.0
51,72,0.0
51,73,0.0
51,74,0.0
51,75,0.0
51,76,0.0
51,77,0.0
52,53,0.0
52,54,0.0025584000865151086
52,55,0.001148805663815228
52,56,0.0034001379125766043
52,57,0.0
52,58,0.0
52,59,0.0
52,60,0.0012301300065292542
52,61,0.0002511869229243577
52,62,0.0
52,63,0.0
52,64,0.0
