TOPIC-1
first,0.04619687499499557
include,0.03628370382114095
second,0.03614958515294332
device,0.0277889876963137
provide,0.01997127058020937
surface,0.016515412837278424
portion,0.013240515207855911
connect,0.012827749993193978
form,0.012067877658151933
power,0.01166552165355907
side,0.010938478365657934
plurality,0.01031192399034666
base,0.008451878221850694
couple,0.00821366745296238
section,0.007891382295054664
comprise,0.007784487714729993
signal,0.006920523278997257
line,0.006753175209425299
sensor,0.006719145099584112
direction,0.006588229265253896
part,0.006532179672574294
contact,0.006229511872104438
switch,0.006102199225875054
drive,0.005994503937083531
apparatus,0.005916835215798939
member,0.005488856540266828
structure,0.005399577546212889
mean,0.005295085091288772
supply,0.005289880486254238
invention,0.005100913288077291
TOPIC-2
system,0.02801993979081439
control,0.02751713730250702
unit,0.02729115865607674
circuit,0.025671880417749777
data,0.01983103859079716
output,0.01665745097499193
time,0.014786771492511279
input,0.013449966562222162
least,0.013353219454219198
voltage,0.012923153842731573
current,0.012589129155976818
position,0.012538283960530005
element,0.012397753489781175
apparatus,0.012346202111064268
method,0.009154959913506674
component,0.008647920325578734
receive,0.008407818013746564
invention,0.007857701246342854
detect,0.007814624066867082
level,0.007160698358759462
mode,0.0071458685100874745
controller,0.0069439000948404135
plurality,0.006934719712329183
information,0.0068386787875963145
area,0.00672639564765127
value,0.006643772205050199
module,0.006229242625504656
node,0.00611978421863999
display,0.006115547119019422
transmit,0.005946063134196713
TOPIC-3
group,0.04223588669173148
compound,0.03502855666848435
invention,0.02638263065752088
composition,0.01657076026748558
formula,0.016097207473524094
present,0.01559495451023161
method,0.01514651436443475
comprise,0.01181729472203886
relate,0.01090606434577964
represent,0.010425336509485406
acid,0.010242372930000286
provide,0.009478230921562436
treatment,0.00833381166948885
atom,0.007971472031684987
salt,0.007562494618718251
contain,0.007246792756077261
agent,0.007246792756077261
useful,0.007074591740091267
process,0.006977728668599145
alkyl,0.0069633785839336455
derivative,0.006848577906609649
substitute,0.0067911775679476505
treat,0.006737364750452028
hydrogen,0.006486238268805786
pharmaceutical,0.0062781620411560424
select,0.006149011279166547
r1,0.006052148207674426
disease,0.006030623080676176
include,0.00574720890853256
form,0.005553482765548317
TOPIC-4
heat,0.03218860675364404
temperature,0.024609193623278132
water,0.019132896929085826
method,0.016078370676547975
fluid,0.015516173966878192
container,0.01271884701876417
provide,0.012099747808115662
surface,0.010194652075348016
process,0.010083123173429718
apparatus,0.00961652266540419
product,0.009400293161685043
produce,0.007385944627038248
cool,0.007333594326137822
system,0.007026320820852718
contain,0.00683285231752506
flow,0.006650764314393146
remove,0.006523302712200807
solution,0.006507370011926764
least,0.006375356209656127
thermal,0.006097672004879959
membrane,0.0054854010943488985
pressure,0.0052418583901599645
dispense,0.005232753990003369
component,0.005118948988045923
treatment,0.005105292387811029
high,0.005059770387028051
medium,0.004727459781312308
low,0.004538543478062948
reduce,0.004356455474931034
clean,0.004338246674617843
TOPIC-5
invention,0.038175366780468574
method,0.02948923355674297
present,0.021029585699546192
cell,0.020396265507956347
provide,0.020123644233430917
protein,0.018051722547037654
acid,0.017347101406725778
sequence,0.015417781617776585
nucleic,0.011370404234437519
relate,0.011349433367166333
polypeptide,0.011206831469722262
gene,0.010879685940291747
comprise,0.009743064934193418
molecule,0.009222987425867983
encode,0.008933589457525605
antibody,0.007486599615813712
bind,0.007247531728922181
composition,0.00704201722966455
expression,0.006693900832962848
human,0.0066100173638781005
disclose,0.006479997986796742
peptide,0.006383531997349283
dna,0.00637094947698657
novel,0.006085745682098429
activity,0.0060018622130136815
include,0.005842483621752661
receptor,0.005469202184325535
vector,0.00538112454178655
produce,0.005129474134532307
fragment,0.004634561666932297
TOPIC-6
test,0.039878032296793375
sample,0.03534598595860731
method,0.029013047522878883
measure,0.02509720046751636
system,0.019026643661893442
measurement,0.017094560749298326
target,0.014101024878549109
cell,0.013142934380739598
provide,0.012964037814758569
probe,0.010181202343942562
ion,0.009914845234593031
time,0.009111798427300411
energy,0.008849416797194903
detect,0.008424040518084455
change,0.007454023582542876
step,0.007028647303432429
phase,0.006992867990236223
detector,0.006889505529891629
electron,0.006774216631814965
result,0.006666878692226348
anode,0.006233551454627856
cathode,0.006094409681087055
process,0.006026826533938667
field,0.0059552679075462545
radiation,0.005816126134005455
mass,0.005621327651048334
produce,0.005498087794483625
obtain,0.005442431085067305
level,0.005378823417162939
analysis,0.005323166707746619
TOPIC-7
comprise,0.02076932062995292
least,0.0191583059623843
composition,0.019025186706548108
polymer,0.0167295587232505
material,0.01665620729656525
invention,0.016615456503962334
liquid,0.016452453333550672
resin,0.0130864378645498
form,0.012502343170574668
mold,0.012195353866299366
weight,0.012086685086024923
present,0.010654973905909136
contain,0.010426769467332807
include,0.009693255200480316
process,0.009532968749575512
component,0.009182511933190434
provide,0.008932573738559215
catalyst,0.008856505592367106
coat,0.007587797582662982
metal,0.0074383780097856235
compound,0.006892317388906548
agent,0.00649295962139797
acid,0.006422324914219581
mixture,0.00619140375613639
high,0.005677943769339647
layer,0.005316620074927124
group,0.005042231404734155
reaction,0.004906395429391102
relate,0.0048955285513636575
organic,0.004854777758760741
TOPIC-8
display,0.09888281665618803
color,0.07296029404652513
screen,0.02615466460318228
game,0.02223726846254292
player,0.014741016588479953
select,0.013386854959616966
play,0.010659186535764377
area,0.009179281327078397
piece,0.008860086085989264
machine,0.008821395753736035
card,0.00874401508922958
provide,0.008415147265077139
space,0.007505924457126276
hand,0.007370508294239977
different,0.007148038883783915
reel,0.007119021134593994
item,0.007041640470087537
least,0.006616046815302027
video,0.0066063742322387195
present,0.006577356483048798
number,0.006519320984668956
symbol,0.00555206267833825
indicia,0.005503699763021715
image,0.005097451274362818
touch,0.005087778691299512
information,0.005087778691299512
view,0.005000725443729748
user,0.004933017362286599
base,0.004923344779223291
crystal,0.004787928616336993
TOPIC-9
layer,0.08283072469570171
substrate,0.04767455288746545
form,0.04482904633956686
electrode,0.03005951235285513
film,0.026611953283187953
semiconductor,0.025880559554696703
region,0.025290825243092178
material,0.020486723279107544
method,0.015159097383150228
metal,0.014122827953098415
gate,0.013149689350137425
pattern,0.012419835397916683
structure,0.012213505377668625
conductive,0.012202726943775069
dielectric,0.011037116307000593
element,0.010324199893755437
least,0.009822232829569863
wafer,0.008459530830170377
silicon,0.007832841888073663
mask,0.007326255495076565
contact,0.007075271962983779
insulate,0.006872021495276736
oxide,0.006841225969866579
pad,0.006802731563103881
process,0.006758078051259152
etch,0.006610259529290394
area,0.006597941319126331
crystal,0.006386991970066749
portion,0.006163724410843104
thin,0.005792638329650702
TOPIC-10
cell,0.10040068779479737
memory,0.09857077503115584
line,0.04432017163319714
transistor,0.04017131769494092
voltage,0.03450016563865533
circuit,0.03069047656607405
gate,0.02946790553864113
array,0.029041977567793534
bit,0.01590131091164361
charge,0.015499045605843101
read,0.013203767096275496
select,0.012146834724172202
logic,0.010048745089997002
row,0.009898881544698774
word,0.009283652253474469
stack,0.009015475382940796
program,0.008865611837642567
semiconductor,0.008581659857077503
flash,0.008408133646732185
float,0.007950655455821805
pair,0.007564165260052689
region,0.0074695145998643344
potential,0.0073985266047230675
provide,0.006948935968828383
block,0.006948935968828383
amplifier,0.006720196873373192
level,0.006712309318357495
access,0.006191730687321544
non-volatile,0.005939328926819264
set,0.005821015601583821
TOPIC-11
plant,0.08414978199538344
produce,0.04793536804308797
soybean,0.03708643241856886
method,0.036881251602975125
invention,0.03649653757373685
seed,0.03457296742754552
line,0.02787894331879969
relate,0.023544498589381894
cultivar,0.023544498589381894
cross,0.020235957937932803
hybrid,0.01938958707360862
part,0.017825083354706336
variety,0.017235188509874325
maize,0.01631187483970249
another,0.014490895101308028
derive,0.01013080276994101
designate,0.010053859964093357
inbred,0.00943831751731213
material,0.009361374711464478
cotton,0.008207232623749679
contain,0.006437548089253655
corn,0.00569376763272634
novel,0.0056424724288279045
crop,0.0054116440112849445
transgenic,0.005052577583995897
disclose,0.004719158758656065
marker,0.004719158758656065
provide,0.0045652731469607594
genetic,0.004001025904077969
parent,0.0039240830982303155
TOPIC-12
material,0.04295336345809532
core,0.03086367124222014
surface,0.023161963225054708
fiber,0.022468525307642026
particle,0.02209907067951232
layer,0.014516724926819564
make,0.011720237587745473
method,0.011401938215818343
coil,0.011140478017449626
diameter,0.011066587091823685
least,0.01097564441413022
include,0.010685764628982295
composite,0.009918435785943673
provide,0.009543297240458123
fabric,0.008724813141216927
shape,0.008690709637081876
size,0.008685025719726035
powder,0.008514508199050785
outer,0.007633501008895331
invention,0.007497086992355131
comprise,0.007485719157643448
structure,0.0074288799840850316
tube,0.007417512149373348
high,0.007258362463409782
inner,0.006883223917924233
produce,0.006371671355898485
glass,0.006309148264984227
carbon,0.0058032796203143205
small,0.005428141074828772
area,0.005155313041748373
TOPIC-13
image,0.10686512579018256
value,0.031128850962310464
method,0.024584549944126025
pixel,0.02267402040301359
determine,0.021907186933682012
object,0.01874154107310807
base,0.014202804513175444
set,0.012751064227218657
parameter,0.011653247080953364
process,0.0111092541069831
generate,0.00869405638519946
model,0.008562973740869275
obtain,0.008477770022054656
vector,0.008143509279012686
calculate,0.0076585034949910044
region,0.007071908661613431
provide,0.007039138000530885
measure,0.006881838827334664
point,0.006845791100143863
perform,0.006439434902720293
motion,0.006387001844988219
correspond,0.0061936549446011974
feature,0.005934766722049084
step,0.005928212589832575
digital,0.005692263830038243
function,0.005466146268568676
scan,0.005371111351429292
frame,0.005338340690346746
represent,0.005135162591634961
display,0.005082729533902887
TOPIC-14
network,0.033998239145985806
system,0.03295823474385077
device,0.03257029659384802
information,0.03015187365872448
memory,0.023270786331370714
include,0.020712045341990865
packet,0.02035162053595994
address,0.019121774060419303
method,0.015140593187696033
message,0.014923237770318605
request,0.01420789082705112
server,0.013753920651515985
communication,0.012953282341935839
receive,0.012664392230231662
access,0.011693171188026192
application,0.011552853133769879
provide,0.01096957024156716
cache,0.00927749958729984
computer,0.008900566774885819
store,0.008727232707863315
transmit,0.007841303031970505
service,0.0075799262642381555
switch,0.007544158917074781
host,0.007480878225939581
determine,0.007450613547570571
associate,0.007310295493314257
client,0.006787541957849557
port,0.006638969900401695
send,0.006586694546855225
interface,0.006512408518131294
TOPIC-15
call,0.04008036632090459
information,0.03552004485562097
station,0.03313708999158957
signal,0.02915615363050182
communication,0.027782450238295488
mobile,0.02610036445192038
number,0.023390337351649377
base,0.023109989720586862
telephone,0.022558639379497245
location,0.021876460143911786
wireless,0.01639099149612186
receive,0.015848986076067658
network,0.01509204747219886
provide,0.012017568451546584
transmit,0.01169049621530698
time,0.010391552191383983
satellite,0.010260723296888142
service,0.009728062797869358
subscriber,0.008812260536398468
phone,0.008569292589477619
gps,0.007167554434165032
receiver,0.0069245864872441824
transceiver,0.0068685169610316794
table,0.006700308382394169
cellular,0.00649472011961499
user,0.006410615830296234
operation,0.006326511540977479
party,0.006130268199233717
incoming,0.005868610410242034
vehicle,0.005849920568171199
TOPIC-16
valve,0.03948457096389893
chamber,0.03826196237208813
pressure,0.03411362298731615
air,0.03315828232022678
flow,0.032976312669352616
gas,0.03286542491335117
fluid,0.02586527990628563
fuel,0.023388786688920037
engine,0.022706400498141918
pump,0.017071027872632618
control,0.013934894670848177
cylinder,0.01341741847617477
inlet,0.012990927106938445
outlet,0.01261561470201048
pipe,0.012555905910317395
tube,0.012015683509284718
passage,0.011850773513180006
combustion,0.011492520763021492
port,0.011483990935636765
piston,0.010821507675423008
open,0.010068039589772168
exhaust,0.00992018924843691
supply,0.0098206745956151
discharge,0.009496541154995493
nozzle,0.008868177204320642
internal,0.008723170138780292
least,0.008333641354877781
seal,0.00785312774553819
end,0.007554583787072762
intake,0.006707287600189931
TOPIC-17
filter,0.11843690271598593
window,0.021233195740511718
include,0.020028589325581023
pulse,0.01903278135590498
patient,0.01736239379386775
system,0.01668781420150656
liner,0.016077480284608342
x-ray,0.014294662790510913
heart,0.01310611779444596
cluster,0.010953887666436454
determine,0.010150816723149323
detection,0.009460175711922392
cardiac,0.009460175711922392
rate,0.008673166187501004
wave,0.007613112542361992
monitor,0.007099147138658229
least,0.006938532950000803
detect,0.0066494274104174364
stimulation,0.006456690384028525
interval,0.006119400587847931
event,0.006023032074653475
implantable,0.005412698157755256
embodiment,0.005300268225695058
therapy,0.005171776874769117
sense,0.0051075311993061465
subject,0.004657811471065354
pace,0.004641750052199611
invention,0.004545381539005156
frequency,0.004432951606944958
electrical,0.004400828769213472
TOPIC-18
signal,0.04121505489494546
audio,0.032252972745448805
user,0.015574029253919815
component,0.015363569399137115
set,0.014714651513557123
method,0.014434038373846856
generate,0.013399277421165246
noise,0.012978357711599846
echo,0.012610052965730121
base,0.012364516468483636
template,0.012259286541092287
information,0.012206671577396612
video,0.011329755515802028
determine,0.010365147848047984
select,0.00980392156862745
index,0.00959346171384475
display,0.009330386895366376
music,0.007892244554351257
present,0.007313479953698832
coin,0.007173173383843699
fet,0.0070153284927566735
microphone,0.006892560244133431
digital,0.006857483601669648
aid,0.00655933214072749
table,0.005927952576379389
cancellation,0.00584026097021993
sound,0.005699954400364797
process,0.005507032866813989
estimate,0.005436879581886422
voice,0.005436879581886422
TOPIC-19
end,0.05265977430531398
tube,0.028580572446324462
body,0.02090667482989411
distal,0.019876995004661387
patient,0.016036567548387993
tissue,0.015250393087230578
proximal,0.010665534946498393
tubular,0.010477687951354585
least,0.010025463703786161
catheter,0.009608025936799922
bone,0.008919253621272629
instrument,0.008508773150402828
medical,0.00832092615525902
method,0.008251353194094648
element,0.008105249975649464
implant,0.00795914675720428
tip,0.00793131757273853
tool,0.00791044568438922
elongate,0.007840872723224845
system,0.006901637747505809
anchor,0.006804235601875687
support,0.006560730237800382
guide,0.0063589686504237
vessel,0.006219822728094953
surgical,0.006219822728094953
provide,0.006205908135862079
extend,0.006198950839745641
shaft,0.006143292470814143
insert,0.005997189252368959
blood,0.005725854703827905
TOPIC-20
signal,0.08625059773400078
data,0.07303825774013704
bit,0.01721197513426557
code,0.016836059184649362
generate,0.016739316109380484
clock,0.015669614105693192
value,0.013991812771744388
output,0.013814911148395585
number,0.012670578772358016
include,0.012656758333033891
error,0.01210946893579853
channel,0.011493077341942546
stream,0.010265822329960225
sequence,0.009508462254998162
frequency,0.009215468941326707
plurality,0.008911419276195952
delay,0.00883402481598085
input,0.008441524339175693
frame,0.008330960824582692
phase,0.00821486913426004
operation,0.007457509059297977
pulse,0.007319304666056725
rate,0.007241910205841623
video,0.00705395223103352
instruction,0.006987614122277719
encode,0.0066808003692821385
information,0.006597877733337388
decode,0.006387807055610684
buffer,0.006332525298314183
read,0.006304884419665932
TOPIC-21
member,0.033318819249274
end,0.028278473694122275
position,0.027538375358203995
portion,0.025370858837937656
support,0.024736317476996377
assembly,0.01511503911005874
body,0.014554867436033073
mount,0.014440913883501084
frame,0.013518489863531625
extend,0.011328182632758888
wall,0.011154253526262696
plate,0.010221033906579679
open,0.00996913657993002
cover,0.009752025074579602
least,0.009719638275438931
arm,0.009426957572093615
housing,0.00935498690733657
attach,0.009295011353372365
lock,0.009077899848021946
front,0.008962746784410674
element,0.008926761452032151
panel,0.008642477326241824
seat,0.008082305652216158
upper,0.007111901189075333
move,0.0070003466587019135
rear,0.006612904580093154
top,0.006364605786681348
pair,0.006343014587254235
bottom,0.005878803799571295
secure,0.0058368209117963515
TOPIC-22
system,0.04606833003777768
user,0.02801287821906338
data,0.02727383512263005
include,0.020256856786813583
file,0.01677785072115668
method,0.016746402078755263
provide,0.015889426573316615
document,0.014246235007842506
web,0.013184843326794636
database,0.012465455631862191
item,0.009619353494533833
computer,0.009084726573709722
process,0.009025760369207061
page,0.008955000923803871
product,0.00866410098159075
store,0.008443960484780823
